name,n,mse,mae,l2_mean,l2_std,cos_mean,cos_std,cos_p05,cos_p50,cos_p95,diff_target_cos_mean,diff_rms,scale_ratio_norm,diff_effective_rank,diff_cov_offdiag_ratio,diff_eig_top1,diff_eig_top10_sum_ratio
seed2026_transnet_transnet,20000,1.2129297256469727,0.8658545017242432,24.5821590423584,4.091145038604736,0.0017640350852161646,0.04888714477419853,-0.07762449979782104,0.001059320755302906,0.08263973891735077,-0.7248249053955078,1.1013308763504028,0.9491382241249084,54.449440002441406,2.82342267036438,49.96643829345703,0.30037760734558105
seed3407_transnet_transnet,20000,1.1767940521240234,0.8535816669464111,24.25654411315918,3.7601301670074463,-0.002384804654866457,0.044232502579689026,-0.07545676827430725,-0.002201954834163189,0.07019960880279541,-0.7363643646240234,1.084801435470581,0.917245090007782,48.995609283447266,2.9840753078460693,53.66615295410156,0.31051018834114075
seed2026_clnet_transnet,20000,0.9566544890403748,0.7658268809318542,21.788127899169922,3.8838956356048584,-0.0033425225410610437,0.04422307386994362,-0.07598129659891129,-0.003228289308026433,0.06916110962629318,-0.823218822479248,0.9780871868133545,0.695253849029541,77.02507781982422,2.328545570373535,27.874286651611328,0.26087477803230286
seed2026_crnet_transnet,20000,0.8492260575294495,0.7218059301376343,20.53512191772461,3.6211156845092773,0.002630839589983225,0.04371327906847,-0.06940126419067383,0.003039561677724123,0.07317256927490234,-0.8699420094490051,0.9215345978736877,0.5693500638008118,71.48937225341797,2.428884983062744,27.705657958984375,0.2648444175720215
seed2026_csinet_transnet,20000,1.9617644548416138,1.0949081182479858,31.090970993041992,6.146124839782715,-0.005473028402775526,0.04599669948220253,-0.08134520798921585,-0.0051041254773736,0.06944499909877777,-0.5836089253425598,1.400629997253418,1.41607666015625,76.9830093383789,2.339947462081909,43.57072448730469,0.27760374546051025
