name,encoder,decoder,path,num_samples,code_dim,mean_global,std_global,min,max,abs_mean,abs_median,abs_q90,abs_q95,abs_q99,value_q001,value_q01,value_q05,value_median,value_q95,value_q99,value_q999,l2_mean,l2_std,l2_q01,l2_q05,l2_q25,l2_median,l2_q75,l2_q95,l2_q99,near_zero_1e_4,near_zero_1e_3,near_zero_1e_2,dim_mean_abs_mean,dim_mean_abs_max,dim_std_mean,dim_std_std,dim_std_min,dim_std_max,dead_dim_ratio_std_lt_1e_4,dead_dim_ratio_std_lt_1e_3,active_dim_ratio_std_gt_1e_2,cov_trace,pca_top1_ratio,pca_top2_ratio,pca_top5_ratio,pca_top10_ratio,pca_top20_ratio,pca_top50_ratio,effective_rank,condition_number_top512,final_test_loss,final_test_nmse
csinet_transnet,csinet,transnet,exps/seed42/COST2100/in/csinet_transnet/base/codewords/train_code.pt,100000,512,-0.00512657267972827,1.049123764038086,-8.381916046142578,8.153525352478027,0.8176315426826477,0.6674290895462036,1.7114791870117188,2.0917000770568848,2.9172747135162354,-3.718196153640747,-2.578092575073242,-1.7180103063583374,-0.004171990789473057,1.7049305438995361,2.559114933013916,3.686688184738159,23.125934600830078,5.361230850219727,13.722365379333496,15.643778800964355,19.177860260009766,22.418197631835938,26.333450317382812,33.05137252807617,38.20559310913086,8.181640441762283e-05,0.0008135546813718975,0.008151737973093987,0.12364202737808228,0.5102875232696533,1.0356547832489014,0.056315649300813675,0.891737163066864,1.2649741172790527,0.0,0.0,1.0,550.7905883789062,0.035063691437244415,0.06429395824670792,0.1256089061498642,0.20147740840911865,0.31680911779403687,0.5331009030342102,197.60963439941406,39657.45703125,nan,nan
dscnn_cnn_residual,dscnn,cnn_residual,exps/seed42/COST2100/in/dscnn_cnn_residual/base/codewords/train_code.pt,100000,512,-0.21078719198703766,12.378849029541016,-94.2781982421875,73.01287841796875,3.607903480529785,0.4315084218978882,1.8319159746170044,27.28138542175293,60.0162467956543,-88.22974395751953,-53.83814239501953,-1.7654356956481934,-0.0951635092496872,1.991586685180664,54.67401885986328,69.02757263183594,280.1307067871094,2.5141866207122803,275.20660400390625,276.54693603515625,278.4422912597656,279.85455322265625,281.52093505859375,284.631591796875,287.6158447265625,0.00012763672566507012,0.001269082073122263,0.012681386433541775,3.401707410812378,88.33574676513672,0.4836992025375366,0.15582653880119324,0.28968194127082825,1.08965003490448,0.0,0.0,1.0,132.2237091064453,0.047703418880701065,0.0777486190199852,0.14715354144573212,0.23529699444770813,0.35434386134147644,0.5811921954154968,164.86341857910156,148524.375,nan,nan
dscnn_hybrid,dscnn,hybrid,exps/seed42/COST2100/in/dscnn_hybrid/base/codewords/train_code.pt,100000,512,-0.1299188733100891,1.4715042114257812,-13.016592025756836,20.192415237426758,0.9600160717964172,0.7394139766693115,1.914414405822754,2.369739055633545,3.8104398250579834,-9.27155876159668,-3.1270878314971924,-2.0378470420837402,-0.15348491072654724,1.7565696239471436,2.923316478729248,17.489368438720703,33.269588470458984,3.2284207344055176,28.44427490234375,29.236370086669922,30.888111114501953,32.65369415283203,34.97039794921875,39.47921371459961,43.41758346557617,7.513671880587935e-05,0.0007415820145979524,0.007355449255555868,0.24270541965961456,17.489059448242188,1.1195359230041504,0.11549660563468933,0.6055213212966919,1.6030031442642212,0.0,0.0,1.0,648.5569458007812,0.04918772727251053,0.09206576645374298,0.1725500524044037,0.2718324065208435,0.41165250539779663,0.6494687795639038,140.46209716796875,7097.7255859375,nan,nan
dscnn_transnet,dscnn,transnet,exps/seed42/COST2100/in/dscnn_transnet/base/codewords/train_code.pt,100000,512,-0.012816660106182098,1.3142924308776855,-10.667759895324707,9.825752258300781,1.033780574798584,0.8557455539703369,2.150122880935669,2.6015405654907227,3.5545847415924072,-4.442360877990723,-3.163753032684326,-2.162526845932007,-0.013399690389633179,2.137481689453125,3.1470189094543457,4.446934223175049,29.316089630126953,5.006163120269775,21.544055938720703,22.90169334411621,25.565933227539062,28.432052612304688,32.16445541381836,38.86250686645508,44.16447448730469,6.150390981929377e-05,0.0006337890517897904,0.006330117117613554,0.2113567292690277,1.4502509832382202,1.2822022438049316,0.09368552267551422,1.0254607200622559,1.589210033416748,0.0,0.0,1.0,846.2520751953125,0.04310274124145508,0.08131103217601776,0.17500373721122742,0.2721959352493286,0.4008883237838745,0.6193945407867432,154.360595703125,4953.337890625,nan,nan
mlp_ae_cnn_residual,mlp_ae,cnn_residual,exps/seed42/COST2100/in/mlp_ae_cnn_residual/base/codewords/train_code.pt,100000,512,-0.16583460569381714,12.46273422241211,-68.43402862548828,68.65709686279297,4.488580226898193,0.3763950765132904,17.226726531982422,36.15653991699219,55.29873275756836,-66.95589447021484,-51.30891036987305,-16.983789443969727,-0.0993436649441719,20.666568756103516,41.57023239135742,67.13745880126953,282.00103759765625,3.632537841796875,270.5111999511719,274.9809875488281,280.1316223144531,282.76605224609375,284.6580505371094,286.4254150390625,287.26495361328125,0.00014730468683410436,0.0014740234473720193,0.01474134810268879,4.372012615203857,66.97445678710938,0.3557756841182709,0.10564736276865005,0.21890698373317719,0.899394154548645,0.0,0.0,1.0,70.52240753173828,0.1923629492521286,0.21085812151432037,0.2537158727645874,0.30443161725997925,0.386386901140213,0.5602733492851257,134.8879852294922,306848.875,nan,nan
mlp_ae_hybrid,mlp_ae,hybrid,exps/seed42/COST2100/in/mlp_ae_hybrid/base/codewords/train_code.pt,100000,512,-0.03360692784190178,0.22237628698349,-2.4123716354370117,2.6362462043762207,0.13323701918125153,0.09433111548423767,0.25338032841682434,0.3265684247016907,0.9877034425735474,-1.7516547441482544,-0.5058809518814087,-0.28341901302337646,-0.03504092991352081,0.2085474580526352,0.5152643322944641,1.8678053617477417,5.071460723876953,0.42139217257499695,4.4362311363220215,4.537271022796631,4.759912967681885,4.992312431335449,5.298601150512695,5.879075527191162,6.372321128845215,0.0005742773646488786,0.005792558658868074,0.05783833935856819,0.059946440160274506,1.8585785627365112,0.1362796574831009,0.008682654239237309,0.11751635372638702,0.17443084716796875,0.0,0.0,1.0,9.547633171081543,0.03993811458349228,0.07219037413597107,0.13826040923595428,0.21022674441337585,0.3187892735004425,0.5227884650230408,207.27073669433594,55875.19140625,nan,nan
mlp_ae_transnet,mlp_ae,transnet,exps/seed42/COST2100/in/mlp_ae_transnet/base/codewords/train_code.pt,100000,512,-0.0003271645400673151,0.2655549645423889,-2.061455488204956,1.9909169673919678,0.2058049440383911,0.1665657013654709,0.4323086440563202,0.532062292098999,0.7535477876663208,-0.9610779881477356,-0.6626754999160767,-0.4338394105434418,0.0002987578045576811,0.4308176040649414,0.6559739708900452,0.9540002942085266,5.897810459136963,1.149711012840271,3.9558324813842773,4.307836532592773,5.039670467376709,5.7428388595581055,6.5881805419921875,8.036534309387207,9.152010917663574,0.00032824219670146704,0.003270429791882634,0.032680291682481766,0.033365458250045776,0.7748935222625732,0.250570684671402,0.013117140159010887,0.21073496341705322,0.29014456272125244,0.0,0.0,1.0,32.23468017578125,0.035675376653671265,0.06659698486328125,0.12764254212379456,0.20172102749347687,0.3156033158302307,0.5334954857826233,200.327392578125,92540.421875,nan,nan
mlp_mixer_cnn_residual,mlp_mixer,cnn_residual,exps/seed42/COST2100/in/mlp_mixer_cnn_residual/base/codewords/train_code.pt,100000,512,-0.01841811090707779,11.96467113494873,-72.52613830566406,78.65225982666016,3.5605125427246094,0.48863279819488525,2.627570390701294,26.75893211364746,63.9492301940918,-70.8572769165039,-53.113670349121094,-2.033644437789917,0.18845143914222717,3.3157289028167725,52.534725189208984,76.91058349609375,270.729248046875,0.6070513725280762,268.67559814453125,269.55242919921875,270.45172119140625,270.87152099609375,271.1540222167969,271.4214172363281,271.5777587890625,0.00010769531218102202,0.0010839843889698386,0.010827246122062206,3.338510751724243,76.89878845214844,0.535298228263855,0.2166297435760498,0.27545496821403503,1.2348177433013916,0.0,0.0,1.0,170.7397003173828,0.025703178718686104,0.0475144162774086,0.10018801689147949,0.16376565396785736,0.25937849283218384,0.46244844794273376,232.41952514648438,195526.90625,nan,nan
mlp_mixer_hybrid,mlp_mixer,hybrid,exps/seed42/COST2100/in/mlp_mixer_hybrid/base/codewords/train_code.pt,100000,512,0.03380725905299187,0.7364152669906616,-8.481392860412598,9.26546573638916,0.4196226894855499,0.28136828541755676,0.7906897068023682,1.0733256340026855,3.3110930919647217,-5.851820945739746,-1.844136357307434,-0.7728573679924011,0.028166715055704117,0.806513786315918,2.4899799823760986,6.624213695526123,16.631105422973633,1.285668134689331,14.744149208068848,15.027276039123535,15.674471855163574,16.377830505371094,17.318897247314453,19.125152587890625,20.618860244750977,0.00019923827494494617,0.0019610547460615635,0.019555801525712013,0.1536560356616974,6.6313157081604,0.4201071560382843,0.02846762165427208,0.345413476228714,0.5144118666648865,0.0,0.0,1.0,90.77873229980469,0.037033312022686005,0.06903625279664993,0.13200052082538605,0.20275171101093292,0.3144107162952423,0.5310314893722534,196.98626708984375,21046.33203125,nan,nan
mlp_mixer_transnet,mlp_mixer,transnet,exps/seed42/COST2100/in/mlp_mixer_transnet/base/codewords/train_code.pt,100000,512,0.0034819385036826134,0.36413154006004333,-3.0503365993499756,2.543773651123047,0.2852765917778015,0.23439864814281464,0.5962567925453186,0.7247304320335388,0.9956883192062378,-1.2279444932937622,-0.8730670213699341,-0.5915380120277405,0.002659639809280634,0.6010105013847351,0.8925488591194153,1.255197286605835,8.106744766235352,1.4744131565093994,5.674488544464111,6.100874423980713,7.002133369445801,7.887042045593262,8.984987258911133,10.87402057647705,12.338212966918945,0.00023244140902534127,0.0023213671520352364,0.023172812536358833,0.12240133434534073,0.8388839960098267,0.32455915212631226,0.017347663640975952,0.2705213725566864,0.37151601910591125,0.0,0.0,1.0,54.08800506591797,0.030999206006526947,0.059206388890743256,0.11845037341117859,0.1928587257862091,0.30409926176071167,0.5241475105285645,201.51443481445312,74092.078125,nan,nan
resnet_cnn_residual,resnet,cnn_residual,exps/seed42/COST2100/in/resnet_cnn_residual/base/codewords/train_code.pt,100000,512,0.14157181978225708,21.699914932250977,-147.0053253173828,143.95388793945312,5.8970208168029785,0.6368980407714844,2.3496885299682617,45.20428466796875,115.76695251464844,-138.88232421875,-108.3971939086914,-2.5098025798797607,0.10578228533267975,2.2602603435516357,93.98250579833984,134.89566040039062,491.0185241699219,2.2035984992980957,487.53961181640625,488.35333251953125,489.54705810546875,490.5898132324219,492.00732421875,495.1751403808594,498.4578552246094,8.855469059199095e-05,0.000869882816914469,0.008643281646072865,5.5696611404418945,139.0063934326172,0.7067309021949768,0.2598736882209778,0.3706532418727875,1.6826857328414917,0.0,0.0,1.0,290.3083801269531,0.02894444204866886,0.05565334111452103,0.11605815589427948,0.19631724059581757,0.31155115365982056,0.5367310643196106,193.0139617919922,111375.7421875,nan,nan
resnet_hybrid,resnet,hybrid,exps/seed42/COST2100/in/resnet_hybrid/base/codewords/train_code.pt,100000,512,0.09749793261289597,2.2903361320495605,-29.625057220458984,18.026731491088867,1.3133864402770996,0.9697149991989136,2.507105827331543,3.1099445819854736,5.9739885330200195,-25.52035140991211,-3.8197269439697266,-2.3576080799102783,0.1371077001094818,2.6373682022094727,4.280717372894287,13.914253234863281,51.74787902832031,3.576401472091675,46.53752899169922,47.37779998779297,49.14055633544922,51.008670806884766,53.5611457824707,58.688880920410156,63.153282165527344,5.494140714290552e-05,0.0005618554423563182,0.005611054599285126,0.312210351228714,25.556379318237305,1.4685858488082886,0.12525643408298492,0.8334535956382751,1.9671849012374878,0.0,0.0,1.0,1112.297119140625,0.04862472414970398,0.09183155000209808,0.17060261964797974,0.2715633511543274,0.41517990827560425,0.6568195223808289,134.1311492919922,104734.3984375,nan,nan
resnet_transnet,resnet,transnet,exps/seed42/COST2100/in/resnet_transnet/base/codewords/train_code.pt,100000,512,0.0015924990875646472,1.0206419229507446,-10.916772842407227,8.04006290435791,0.7949668169021606,0.6497800946235657,1.6597601175308228,2.0273756980895996,2.8370163440704346,-3.7100861072540283,-2.4934442043304443,-1.6579723358154297,0.0024318406358361244,1.6615527868270874,2.490450620651245,3.596510410308838,22.629993438720703,4.608715057373047,14.858216285705566,16.2042293548584,19.201213836669922,22.025299072265625,25.406658172607422,31.17892074584961,35.705448150634766,8.398437785217538e-05,0.0008378515485674143,0.0083388090133667,0.15401825308799744,1.1675094366073608,0.9900025129318237,0.12284944951534271,0.7943722605705261,2.4799931049346924,0.0,0.0,1.0,509.5459289550781,0.06808724254369736,0.11074213683605194,0.20898671448230743,0.3171941339969635,0.45532989501953125,0.6703645586967468,124.74968719482422,71028.0,nan,nan
sparse_resnet_cnn_residual,sparse_resnet,cnn_residual,exps/seed42/COST2100/in/sparse_resnet_cnn_residual/base/codewords/train_code.pt,100000,512,0.08616700023412704,20.831037521362305,-156.55706787109375,162.1190643310547,5.538087368011475,0.5738638043403625,2.1066720485687256,40.53261947631836,111.38111877441406,-150.0938262939453,-96.39177703857422,-1.9302966594696045,0.15618479251861572,2.232161521911621,73.88201141357422,155.4299774169922,471.3510437011719,2.2814114093780518,467.7528076171875,468.4814453125,469.7315368652344,470.9322509765625,472.5113525390625,475.6430358886719,478.67547607421875,9.359374962514266e-05,0.0009543164051137865,0.00953994132578373,5.211430549621582,155.5565643310547,0.6864021420478821,0.24588876962661743,0.3627517819404602,1.7231409549713135,0.0,0.0,1.0,272.1866149902344,0.028711147606372833,0.055928055197000504,0.12052691727876663,0.2014429122209549,0.3194097876548767,0.5432514548301697,191.14634704589844,100627.1796875,nan,nan
sparse_resnet_hybrid,sparse_resnet,hybrid,exps/seed42/COST2100/in/sparse_resnet_hybrid/base/codewords/train_code.pt,100000,512,-0.12808838486671448,2.235165596008301,-21.831098556518555,32.820526123046875,1.2747645378112793,0.9369773864746094,2.42753267288208,3.015021800994873,6.1376423835754395,-18.12665557861328,-3.815441846847534,-2.567197799682617,-0.2094040811061859,2.235947370529175,4.24923849105835,27.448204040527344,50.53641891479492,3.522031545639038,45.217952728271484,46.17780685424805,47.97138595581055,49.849082946777344,52.368080139160156,57.338565826416016,61.60197067260742,5.742187568102963e-05,0.0005784179666079581,0.0058026365004479885,0.37554654479026794,27.53056526184082,1.4114797115325928,0.12710677087306976,0.9832175970077515,1.778940200805664,0.0,0.0,1.0,1028.3271484375,0.04763196408748627,0.09215379506349564,0.17977720499038696,0.28023040294647217,0.4198731780052185,0.6624506711959839,131.32009887695312,78033.9765625,nan,nan
sparse_resnet_transnet,sparse_resnet,transnet,exps/seed42/COST2100/in/sparse_resnet_transnet/base/codewords/train_code.pt,100000,512,-0.014728574082255363,1.1133612394332886,-11.205501556396484,9.182966232299805,0.8677443861961365,0.7102184295654297,1.8093528747558594,2.206803798675537,3.088726758956909,-4.053676128387451,-2.7285008430480957,-1.824265718460083,-0.014024937525391579,1.7943059206008911,2.691563606262207,3.963930368423462,24.730785369873047,4.8125691413879395,16.423982620239258,17.90453338623047,21.179183959960938,24.16309356689453,27.65396499633789,33.577659606933594,38.25046920776367,7.732422091066837e-05,0.0007645703153684735,0.0076500000432133675,0.18322734534740448,0.888232409954071,1.0772244930267334,0.15734998881816864,0.7953886985778809,2.656789541244507,0.0,0.0,1.0,606.81396484375,0.05962855741381645,0.10545171052217484,0.21856151521205902,0.33724913001060486,0.47689270973205566,0.69277024269104,117.03829956054688,31282.703125,nan,nan
swin_cnn_residual,swin,cnn_residual,exps/seed42/COST2100/in/swin_cnn_residual/base/codewords/train_code.pt,100000,512,0.0076176817528903484,6.987912178039551,-45.273780822753906,45.418880462646484,2.3310258388519287,0.2834632992744446,6.728185653686523,16.932069778442383,32.11730194091797,-43.7017936706543,-27.385225296020508,-7.330862045288086,-0.041404806077480316,3.5582683086395264,29.434694290161133,43.77886199951172,158.11758422851562,0.5340389609336853,157.10626220703125,157.38284301757812,157.76637268066406,158.04776000976562,158.38998413085938,159.09483337402344,159.78778076171875,0.0001940234360517934,0.00196693348698318,0.019701601937413216,2.1776318550109863,43.79396057128906,0.32661476731300354,0.11137131601572037,0.19004498422145844,0.7881796360015869,0.0,0.0,1.0,60.969966888427734,0.023736724629998207,0.04705686867237091,0.097077377140522,0.16296520829200745,0.26993095874786377,0.48885485529899597,214.37049865722656,118350.0,nan,nan
swin_hybrid,swin,hybrid,exps/seed42/COST2100/in/swin_hybrid/base/codewords/train_code.pt,100000,512,0.003171600867062807,0.5896438360214233,-5.215826988220215,6.577285289764404,0.37121033668518066,0.26848506927490234,0.7210283875465393,0.9329450726509094,2.563718795776367,-3.7234156131744385,-1.7126232385635376,-0.7207462191581726,0.0071137212216854095,0.7212995290756226,1.331110954284668,5.293158531188965,13.295543670654297,1.11613130569458,11.620831489562988,11.877038955688477,12.46429443359375,13.090356826782227,13.906816482543945,15.44286060333252,16.695087432861328,0.00020156250684522092,0.002040605526417494,0.020341992378234863,0.07961903512477875,5.269789218902588,0.4061880111694336,0.03737751767039299,0.3164582848548889,0.5338844656944275,0.0,0.0,1.0,85.19036102294922,0.03799498453736305,0.07521755993366241,0.1361360102891922,0.2173188328742981,0.3464645445346832,0.5845975875854492,168.87567138671875,9057.4560546875,nan,nan
swin_transnet,swin,transnet,exps/seed42/COST2100/in/swin_transnet/base/codewords/train_code.pt,100000,512,-0.0005951544735580683,0.33171510696411133,-2.9696481227874756,2.647693395614624,0.2596750557422638,0.21342387795448303,0.5418293476104736,0.6592182517051697,0.9105285406112671,-1.1482285261154175,-0.8060849905014038,-0.5426065325737,-0.00045236945152282715,0.5410614013671875,0.803751528263092,1.1457703113555908,7.349488735198975,1.5241625308990479,4.738702774047852,5.2173848152160645,6.210414409637451,7.15225887298584,8.274956703186035,10.182585716247559,11.605483055114746,0.00025054687284864485,0.0025347655173391104,0.025424804538488388,0.050846364349126816,0.1376938819885254,0.32560819387435913,0.01941564679145813,0.26459014415740967,0.3924195468425751,0.0,0.0,1.0,54.47615051269531,0.036551669239997864,0.07210095971822739,0.13494957983493805,0.2113094925880432,0.3387439548969269,0.5773561000823975,172.83627319335938,19250.5,nan,nan
transnet_cnn_residual,transnet,cnn_residual,exps/seed42/COST2100/in/transnet_cnn_residual/base/codewords/train_code.pt,100000,512,-0.2841692268848419,12.477425575256348,-87.55184936523438,79.33586883544922,3.859225273132324,0.5648719072341919,2.6813673973083496,34.74754333496094,62.122413635253906,-84.53929901123047,-48.27531051635742,-3.5060815811157227,-0.3108975887298584,1.8917038440704346,53.4665412902832,76.59012603759766,282.3833312988281,3.509092330932617,270.958984375,275.6769104003906,280.6700439453125,283.053955078125,284.8321228027344,286.7541809082031,287.9107971191406,0.00010154296614928171,0.0010123437969014049,0.010161562822759151,3.6037211418151855,84.35140228271484,0.6465488076210022,0.2789664566516876,0.2753710150718689,1.4504340887069702,0.0,0.0,1.0,253.8765106201172,0.05690619349479675,0.07582201063632965,0.11890731006860733,0.17746815085411072,0.27452877163887024,0.48001405596733093,216.49630737304688,1468404.5,nan,nan
transnet_hybrid,transnet,hybrid,exps/seed42/COST2100/in/transnet_hybrid/base/codewords/train_code.pt,100000,512,-0.005868458189070225,1.2074987888336182,-12.553022384643555,10.790224075317383,0.720647394657135,0.48379531502723694,1.3783284425735474,1.9331861734390259,5.657451152801514,-9.638222694396973,-2.8706486225128174,-1.4038050174713135,-0.03592731058597565,1.3488376140594482,4.962856769561768,7.756413459777832,27.282546997070312,1.4844244718551636,25.125850677490234,25.43960189819336,26.17300033569336,26.990489959716797,28.082515716552734,30.14805030822754,31.876508712768555,0.00011253906268393621,0.0011412695748731494,0.011332930065691471,0.2746365964412689,9.581501007080078,0.6981852054595947,0.051240816712379456,0.5618770718574524,0.8583264350891113,0.0,0.0,1.0,250.92767333984375,0.03956688940525055,0.07424598187208176,0.14568711817264557,0.22366681694984436,0.33897244930267334,0.5552085638046265,179.0598907470703,528987.5625,nan,nan
transnet_transnet,transnet,transnet,exps/seed42/COST2100/in/transnet_transnet/base/codewords/train_code.pt,100000,512,0.02388472855091095,0.800708532333374,-5.949240684509277,5.402513027191162,0.6266855597496033,0.5138843059539795,1.3106098175048828,1.5953997373580933,2.201136350631714,-2.656079053878784,-1.9008055925369263,-1.2830958366394043,0.021494196727871895,1.3375368118286133,1.9930646419525146,2.8508520126342773,17.884857177734375,2.946963310241699,12.512746810913086,13.533693313598633,15.6785249710083,17.6453857421875,19.788631439208984,23.13971710205078,25.599491119384766,0.00010914062295341864,0.00105740234721452,0.010576601140201092,0.21246090531349182,1.9107922315597534,0.7368507981300354,0.08474328368902206,0.5439104437828064,1.19948148727417,0.0,0.0,1.0,281.6695861816406,0.09808243066072464,0.13348758220672607,0.20861056447029114,0.2881770133972168,0.40596553683280945,0.6270387172698975,138.93301391601562,382169.15625,nan,nan
