name,n,dim,global_mean,global_std,norm_mean,norm_p95,dim_var_mean,dim_var_cv,effective_rank,top10_energy,top50_energy,top100_energy
teacher,100000,512,0.0238847266882658,0.800708532333374,17.884859085083008,23.13971519470215,0.5501304864883423,0.25034305453300476,55.45928955078125,0.28815943002700806,0.627023458480835,0.7996216416358948
seed2026_transnet,100000,512,0.0012613025028258562,0.7612161636352539,16.977014541625977,22.160308837890625,0.4941503703594208,0.28687232732772827,55.85919189453125,0.29778337478637695,0.6411033868789673,0.8058515787124634
seed3407_transnet,100000,512,0.02823352813720703,0.7318097949028015,16.403553009033203,20.548553466796875,0.4452537000179291,0.2840326130390167,48.39470291137695,0.31767207384109497,0.6610215306282043,0.8206684589385986
seed2026_clnet,100000,512,-0.0003696854109875858,0.562312662601471,12.434632301330566,17.426555633544922,0.30625537037849426,0.09768634289503098,116.28853607177734,0.19021382927894592,0.5500368475914001,0.7600169777870178
seed2026_crnet,100000,512,-0.0018722487147897482,0.46081557869911194,10.181245803833008,14.355995178222656,0.20650270581245422,0.11859505623579025,109.70098876953125,0.20259863138198853,0.5566810369491577,0.7646087408065796
seed2026_csinet,100000,512,-0.00298998411744833,1.1459743976593018,25.30443000793457,35.657474517822266,1.2535721063613892,0.16550810635089874,69.6871109008789,0.2842075526714325,0.6257327795028687,0.8057272434234619
old_hybrid_seed2026_transnet,100000,512,0.02492835931479931,0.7972124814987183,17.812965393066406,22.964248657226562,0.5446584224700928,0.25405484437942505,54.53823471069336,0.2901163101196289,0.6298756003379822,0.8021625280380249
smooth_tail_white_seed2026_transnet,100000,512,0.024153491482138634,0.7981943488121033,17.832481384277344,23.036617279052734,0.5462263226509094,0.25265851616859436,54.95818328857422,0.28926581144332886,0.6286860108375549,0.8012910485267639
smoothl1_seed2026_clnet,100000,512,0.024093149229884148,0.799240231513977,17.855215072631836,23.063928604125977,0.5481752753257751,0.25326257944107056,55.41978454589844,0.2887888550758362,0.6288829445838928,0.8017034530639648
