name,mse,rmse,mae,cos_mean,sample_mse_p50,sample_mse_p95,sample_mse_p99,dim_rmse_mean,dim_rmse_max,residual_effective_rank,residual_top10_energy,residual_top50_energy,residual_kurtosis,normal_nll,laplace_nll
seed2026_transnet,1.2165879011154175,1.1029903888702393,0.8669793605804443,0.0021765087731182575,1.149764060974121,1.9996143579483032,2.471411943435669,1.0928983688354492,2.3612372875213623,54.7147216796875,0.2992081940174103,0.6582627892494202,0.34737610816955566,1.5173306465148926,1.551093339920044
seed3407_transnet,1.1806293725967407,1.086567759513855,0.8548324704170227,-0.002311381045728922,1.1241518259048462,1.8788756132125854,2.2872071266174316,1.074774980545044,2.0556185245513916,49.11050796508789,0.30958932638168335,0.6635264158248901,0.3590245246887207,1.5016136169433594,1.5358587503433228
seed2026_clnet,0.9598787426948547,0.9797340035438538,0.7669872641563416,-0.0032197677064687014,0.8975574374198914,1.6294634342193604,2.047027111053467,0.9710638523101807,2.282681465148926,77.6208267211914,0.25925272703170776,0.6071239709854126,0.4817636013031006,1.3976778984069824,1.4271239042282104
seed2026_crnet,0.8518667221069336,0.9229662418365479,0.7227771878242493,0.0027862705755978823,0.7979012727737427,1.4393198490142822,1.801637887954712,0.9138926267623901,2.067054510116577,71.91852569580078,0.2636732757091522,0.6088443994522095,0.4684624671936035,1.3377494812011719,1.367309331893921
seed2026_csinet,1.966405987739563,1.4022859334945679,1.096024990081787,-0.005492598284035921,1.8007253408432007,3.516162157058716,4.564660549163818,1.3922834396362305,3.1051759719848633,77.73313903808594,0.2766187787055969,0.6263527870178223,0.5724523067474365,1.755933165550232,1.7834248542785645
old_hybrid_seed2026_transnet,0.0031170579604804516,0.05583062022924423,0.03633538633584976,0.9976673126220703,0.0016152095049619675,0.010786681436002254,0.030665384605526924,0.05319337546825409,0.32387280464172363,39.521278381347656,0.3268938362598419,0.5332214832305908,24.75051498413086,-1.4742932319641113,-1.6280748844146729
smooth_tail_white_seed2026_transnet,0.0020932129118591547,0.04575164243578911,0.03101123683154583,0.998386561870575,0.001732891658321023,0.0044707958586514,0.007448870223015547,0.04001662880182266,0.4704677164554596,13.827509880065918,0.4217708706855774,0.540235161781311,110.23094940185547,-1.6574196815490723,-1.7788186073303223
smoothl1_seed2026_clnet,0.003046486061066389,0.05519498139619827,0.03735017403960228,0.9976008534431458,0.0025953082367777824,0.006078369449824095,0.009876196272671223,0.04803338646888733,0.5275289416313171,18.321847915649414,0.39431777596473694,0.5187442302703857,85.15078735351562,-1.4797486066818237,-1.5938677787780762
