scope,selected_tensors,selected_params,sigma_rel_tensor_rms,scoped_param_mse,global_param_mse,nmse_db,delta_nmse_db,mse_sum_per_sample,num_samples
fc_ffn,10,1579136,0.0,0.0,0.0,-29.103250993281282,0.0,0.001136547242230261,100000
fc_ffn,10,1579136,0.005,3.047307792814871e-08,2.9224686131807423e-08,-28.92480388987932,0.17844710340196102,0.001184219485607125,100000
fc_ffn,10,1579136,0.008,7.799349208731574e-08,7.47983295927561e-08,-28.32743389971568,0.7758170935656032,0.0013588427509257154,100000
fc_ffn,10,1579136,0.01,1.2182273340235463e-07,1.1683201663439435e-07,-28.233731979998822,0.86951901328246,0.0013884792499419688,100000
fc_ffn,10,1579136,0.012,1.7539611182184028e-07,1.6821065232789517e-07,-27.55618349138897,1.547067501892311,0.0016229092766082043,100000
fc_ffn,10,1579136,0.015,2.743881132072876e-07,2.6314724445260473e-07,-27.729460420225177,1.3737905730561053,0.001559432387778607,100000
fc_ffn,10,1579136,0.02,4.882636102389221e-07,4.6826089548488666e-07,-26.114555751406897,2.9886952418743853,0.0022618146707837784,100000
fc_ffn,10,1579136,0.03,1.0962930009383944e-06,1.051381121935399e-06,-24.468510062830514,4.634740930450768,0.0033041639273902203,100000
fc_ffn,10,1579136,0.05,3.0443872934504026e-06,2.9196677580299764e-06,-22.879619820867312,6.22363117241397,0.004763768076580963,100000
